0, 0.0
1, 0.004000000189989805
2, 0.00800000037997961
3, 0.012000000104308128
4, 0.01600000075995922
5, 0.019999999552965164
6, 0.024000000208616257
7, 0.02800000086426735
8, 0.03200000151991844
9, 0.035999998450279236
10, 0.03999999910593033
11, 0.04399999976158142
12, 0.04800000041723251
13, 0.052000001072883606
14, 0.0560000017285347
15, 0.05999999865889549
16, 0.06400000303983688
17, 0.06800000369548798
18, 0.07199999690055847
19, 0.07599999755620956
20, 0.07999999821186066
21, 0.08399999886751175
22, 0.08799999952316284
23, 0.09200000017881393
24, 0.09600000083446503
25, 0.10000000149011612
26, 0.10400000214576721
27, 0.1080000028014183
28, 0.1120000034570694
29, 0.11599999666213989
30, 0.11999999731779099
31, 0.12399999797344208
32, 0.12800000607967377
33, 0.13199999928474426
34, 0.13600000739097595
35, 0.14000000059604645
36, 0.14399999380111694
37, 0.14800000190734863
38, 0.15199999511241913
39, 0.15600000321865082
40, 0.1599999964237213
41, 0.164000004529953
42, 0.1679999977350235
43, 0.1720000058412552
44, 0.17599999904632568
45, 0.18000000715255737
46, 0.18400000035762787
47, 0.18799999356269836
48, 0.19200000166893005
49, 0.19599999487400055
50, 0.20000000298023224
51, 0.20399999618530273
52, 0.20800000429153442
53, 0.21199999749660492
54, 0.2160000056028366
55, 0.2199999988079071
56, 0.2240000069141388
57, 0.2280000001192093
58, 0.23199999332427979
59, 0.23600000143051147
60, 0.23999999463558197
61, 0.24400000274181366
62, 0.24799999594688416
63, 0.25200000405311584
64, 0.25600001215934753
65, 0.25999999046325684
66, 0.2639999985694885
67, 0.2680000066757202
68, 0.2720000147819519
69, 0.2759999930858612
70, 0.2800000011920929
71, 0.2840000092983246
72, 0.2879999876022339
73, 0.2919999957084656
74, 0.29600000381469727
75, 0.30000001192092896
76, 0.30399999022483826
77, 0.30799999833106995
78, 0.31200000643730164
79, 0.3160000145435333
80, 0.3199999928474426
81, 0.3240000009536743
82, 0.328000009059906
83, 0.3319999873638153
84, 0.335999995470047
85, 0.3400000035762787
86, 0.3440000116825104
87, 0.3479999899864197
88, 0.35199999809265137
89, 0.35600000619888306
90, 0.36000001430511475
91, 0.36399999260902405
92, 0.36800000071525574
93, 0.3720000088214874
94, 0.37599998712539673
95, 0.3799999952316284
96, 0.3840000033378601
97, 0.3880000114440918
98, 0.3919999897480011
99, 0.3959999978542328
100, 0.4000000059604645
101, 0.40400001406669617
102, 0.40799999237060547
103, 0.41200000047683716
104, 0.41600000858306885
105, 0.41999998688697815
106, 0.42399999499320984
107, 0.42800000309944153
108, 0.4320000112056732
109, 0.4359999895095825
110, 0.4399999976158142
111, 0.4440000057220459
112, 0.4480000138282776
113, 0.4519999921321869
114, 0.4560000002384186
115, 0.46000000834465027
116, 0.46399998664855957
117, 0.46799999475479126
118, 0.47200000286102295
119, 0.47600001096725464
120, 0.47999998927116394
121, 0.48399999737739563
122, 0.4880000054836273
123, 0.492000013589859
124, 0.4959999918937683
125, 0.5
126, 0.5040000081062317
127, 0.5080000162124634
128, 0.5120000243186951
129, 0.515999972820282
130, 0.5199999809265137
131, 0.5239999890327454
132, 0.527999997138977
133, 0.5320000052452087
134, 0.5360000133514404
135, 0.5400000214576721
136, 0.5440000295639038
137, 0.5479999780654907
138, 0.5519999861717224
139, 0.5559999942779541
140, 0.5600000023841858
141, 0.5640000104904175
142, 0.5680000185966492
143, 0.5720000267028809
144, 0.5759999752044678
145, 0.5799999833106995
146, 0.5839999914169312
147, 0.5879999995231628
148, 0.5920000076293945
149, 0.5960000157356262
150, 0.6000000238418579
151, 0.6039999723434448
152, 0.6079999804496765
153, 0.6119999885559082
154, 0.6159999966621399
155, 0.6200000047683716
156, 0.6240000128746033
157, 0.628000020980835
158, 0.6320000290870667
159, 0.6359999775886536
160, 0.6399999856948853
161, 0.6439999938011169
162, 0.6480000019073486
163, 0.6520000100135803
164, 0.656000018119812
165, 0.6600000262260437
166, 0.6639999747276306
167, 0.6679999828338623
168, 0.671999990940094
169, 0.6759999990463257
170, 0.6800000071525574
171, 0.6840000152587891
172, 0.6880000233650208
173, 0.6919999718666077
174, 0.6959999799728394
175, 0.699999988079071
176, 0.7039999961853027
177, 0.7080000042915344
178, 0.7120000123977661
179, 0.7160000205039978
180, 0.7200000286102295
181, 0.7239999771118164
182, 0.7279999852180481
183, 0.7319999933242798
184, 0.7360000014305115
185, 0.7400000095367432
186, 0.7440000176429749
187, 0.7480000257492065
188, 0.7519999742507935
189, 0.7559999823570251
190, 0.7599999904632568
191, 0.7639999985694885
192, 0.7680000066757202
193, 0.7720000147819519
194, 0.7760000228881836
195, 0.7799999713897705
196, 0.7839999794960022
197, 0.7879999876022339
198, 0.7919999957084656
199, 0.7960000038146973
200, 0.800000011920929
201, 0.8040000200271606
202, 0.8080000281333923
203, 0.8119999766349792
204, 0.8159999847412109
205, 0.8199999928474426
206, 0.8240000009536743
207, 0.828000009059906
208, 0.8320000171661377
209, 0.8360000252723694
210, 0.8399999737739563
211, 0.843999981880188
212, 0.8479999899864197
213, 0.8519999980926514
214, 0.8560000061988831
215, 0.8600000143051147
216, 0.8640000224113464
217, 0.8679999709129333
218, 0.871999979019165
219, 0.8759999871253967
220, 0.8799999952316284
221, 0.8840000033378601
222, 0.8880000114440918
223, 0.8920000195503235
224, 0.8960000276565552
225, 0.8999999761581421
226, 0.9039999842643738
227, 0.9079999923706055
